Adduct,m/z,CCS(Å2),Charge,Instrument,Type,Approach,Calibrant,DOI,Update date,ID
[M+Na]+,754.5358,279.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00110974
[M-H+2Na]+,776.5178,279.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00110974
[M+K]+,768.4941,277.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00110975
[M+Na]+,752.5202,275.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00110975
[M+Na]+,782.5671,284.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111002
[M-H+2Na]+,804.5491,286.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111002
[M+Na]+,778.5358,280.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111031
[M-H+2Na]+,800.5178,282.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111031
[M-H]-,754.5392,275.8,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111031
[M-H]-,704.5236,266.8,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111054
[M-H+2Na]+,830.5648,291.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111071
[M-H]-,782.5705,281.7,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111100
[M-H]-,732.5549,273.2,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111135
[M+H]+,732.5538,279.4,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111136
[M-H]-,748.4923,270.4,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111299
[M-H]-,786.6018,284.3,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111332
[M+H]+,720.5538,277.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.6b01728,2021-02-26,AllCCS00111420
[M+H]+,720.5538,277.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.6b01728,2021-02-26,AllCCS00111420
[M-H]-,718.5392,265.5,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.6b01728,2021-02-26,AllCCS00111420
[M-H]-,718.5392,265.5,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.6b01728,2021-02-26,AllCCS00111420
[M-H]-,702.5079,265.8,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111423
[M-H]-,730.5756,273.1,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111485
[M-H]-,688.5286,266.7,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111546
[M-H]-,686.5130,264.8,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111547
[M-H]-,714.5443,271.1,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111557
[M+H]+,808.6215,294.8,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111592
[M-H]-,464.2782,211.0,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111602
[M-H]-,494.3252,221.3,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111608
[M+H]+,466.3292,221.5,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111644
[M+H]+,494.3605,229.2,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00111646
[M-H+2Na]+,842.4920,285.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111654
[M-H+2Na]+,848.5389,293.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111733
[M+H]+,818.5906,289.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111770
[M-H+2Na]+,862.5546,295.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111770
[M-H+2Na]+,870.5233,292.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111802
[M+H]+,846.6219,295.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111871
[M-H+2Na]+,890.5859,301.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111871
[M-H+2Na]+,894.5233,296.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111945
[M-H+2Na]+,896.5389,298.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111975
[M+H]+,874.6532,301.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111984
[M+Na]+,896.6352,303.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00111984
[M-H+2Na]+,938.5859,306.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00112097
[M-H+2Na]+,934.5546,303.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00112098
[M-H]-,665.4399,258.9,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00112431
[M-H]-,693.4712,264.7,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00112435
[M-H]-,483.2728,217.0,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00113491
[M+Na]+,725.5093,273.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00114670
[M-H+2Na]+,747.4913,274.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00114670
[M-H+2Na]+,733.4756,271.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00114714
[M-H+2Na]+,731.4600,270.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00114715
[M+H]+,479.1216,203.9,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS00115787
[M+Na]+,501.1036,210.1,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS00115787
[M-H]-,477.1070,202.6,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS00115787
[M+H]+,461.1555,202.3,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS00115788
[M-H]-,267.0663,163.8,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00116969
[M-H]-,299.0561,165.8,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00117885
[M-H]-,389.0878,191.1,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00118155
[M-H]-,389.0878,192.8,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00118156
[M-H]-,287.0561,167.2,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00120117
[M-H]-,339.1238,182.9,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00120279
[M-H]-,299.0925,175.1,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00120532
[M-H]-,299.0925,173.6,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00120549
[M-H]-,487.3429,224.1,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00121143
[M-H]-,455.3530,221.4,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00121153
[M-H]-,501.3221,226.2,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00121159
[M+H]+,722.3958,258.0,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS00121513
[M-H]-,720.3812,262.0,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS00121513
[M-H2O+H]+,658.6496,279.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121558
[M+H]+,536.5037,250.7,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00121566
[M+H]+,592.5663,264.8,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00121568
[M+H]+,634.6133,274.0,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00121572
[M+H]+,566.5507,262.9,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00121579
[M+H]+,594.5820,269.4,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00121581
[M-H2O+H]+,576.5714,263.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121581
[M+H]+,622.6133,275.4,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00121583
[M-H2O+H]+,604.6027,269.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121583
[M+H]+,620.5976,272.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121608
[M-H2O+H]+,602.5870,267.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121608
[M+H]+,668.6552,284.7,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00121671
[M+H]+,640.6239,278.2,1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/doi.org/10.1016/j.aca.2022.339886,2022-10-12,AllCCS00121678
[M+H]+,843.7314,309.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121723
[M+Na]+,865.7134,307.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121723
[M+H]+,829.7157,306.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121725
[M+Na]+,851.6977,304.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121725
[M+Cl]-,737.5369,284.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121734
[M+HCOO]-,747.5658,284.7,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121734
[M+H]+,703.5749,280.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121734
[M+Na]+,725.5569,278.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121734
[M+HCOO]-,773.5814,289.7,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121739
[M+H]+,729.5905,284.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121739
[M+Na]+,751.5725,280.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121739
[M+Cl]-,765.5682,288.7,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121743
[M+HCOO]-,775.5971,290.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121743
[M+H]+,731.6062,286.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121743
[M+K]+,769.5621,288.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121743
[M+Na-H2O]+,735.5776,280.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121743
[M+Na]+,753.5882,285.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121743
[M+H]+,745.6218,288.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121746
[M+Na]+,767.6038,285.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121746
[M+Cl]-,793.5995,294.7,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121752
[M+HCOO]-,803.6284,296.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121752
[M+H]+,759.6375,292.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121752
[M+Na]+,781.6195,292.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121752
[M-H+2Na]+,805.6171,294.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121753
[M+H]+,773.6531,295.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121755
[M+Na]+,795.6351,294.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121755
[M+Cl]-,819.6152,299.6,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121761
[M+HCOO]-,829.6440,299.8,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121761
[M+H]+,785.6531,295.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121761
[M+Na]+,807.6351,292.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121761
[M+Cl]-,821.6308,300.8,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121762
[M+HCOO]-,831.6597,301.4,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121762
[M+H]+,787.6688,297.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121762
[M+Na]+,809.6508,296.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121762
[M+HCOO]-,843.6597,303.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121763
[M+H]+,799.6688,298.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121763
[M+Na]+,821.6508,296.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121763
[M+H]+,801.6844,301.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121765
[M+Na]+,823.6664,299.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121765
[M+HCOO]-,855.6597,304.9,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1038/s41467-019-08897-5,2021-02-26,AllCCS00121768
